state,puma12,puma22,stab,PUMA12name,PUMA22name,pop20,afact,AFACT2
State code,PUMA (2012),PUMA (2022),State abbr.,PUMA12 name,PUMA22 name,Total population (2020 Census),puma12-to-puma22 allocation factor,puma22-to-puma12 allocation factor
36,1802,1802,NY,Saratoga County (Outer),Saratoga County (Outer),120262,1,1
36,1900,1900,NY,Rensselaer County--Troy City,Rensselaer County--Troy City,161130,1,1
36,2001,2001,NY,Albany County (East Central)--Albany City,Albany County (East Central)--Albany City,107800,1,1
36,2002,2002,NY,Albany County (Outside Albany City),Albany County (Outside Albany City),207048,1,1
36,2100,2100,NY,Columbia & Greene Counties,Columbia & Greene Counties,109501,1,1
36,2201,2201,NY,Broome County (West Central)--Greater Binghamton City & Greater Johnson City Village,Broome County (West Central)--Greater Binghamton City & Greater Johnson City Village PU,129258,1,0.9979
36,2202,2201,NY,Broome (Outer West) & Tioga Counties,Broome County (West Central)--Greater Binghamton City & Greater Johnson City Village PU,269,0.0026,0.0021
36,2202,2204,NY,Broome (Outer West) & Tioga Counties,"Chenango, Delaware Counties & Broome County outside Greater Binghamton City",56176,0.5355,0.3496
36,2202,2403,NY,Broome (Outer West) & Tioga Counties,"Tioga (South), Chemung (South) & Steuben (East) Counties--Elmira & Corning Cities",34173,0.3258,0.2644
36,2202,2404,NY,Broome (Outer West) & Tioga Counties,"Steuben (outside Corning City), Schuyler, Chemung (North) & Tioga (North) Counties",14282,0.1361,0.1244
36,2203,2204,NY,"Chenango, Delaware & Broome (East) Counties","Chenango, Delaware Counties & Broome County outside Greater Binghamton City",104508,1,0.6504
36,2300,2300,NY,Tompkins County,Tompkins County,105740,1,1
36,2401,400,NY,Chemung (South) & Steuben (East) Counties--Greater Elmira & Greater Corning Cities,3600400,30,0.0003,1
36,2401,2403,NY,Chemung (South) & Steuben (East) Counties--Greater Elmira & Greater Corning Cities,"Tioga (South), Chemung (South) & Steuben (East) Counties--Elmira & Corning Cities",95086,0.9553,0.7356
36,2401,2404,NY,Chemung (South) & Steuben (East) Counties--Greater Elmira & Greater Corning Cities,"Steuben (outside Corning City), Schuyler, Chemung (North) & Tioga (North) Counties",4420,0.0444,0.0385
36,2402,2404,NY,"Steuben (North & West), Schuyler & Chemung (North) Counties","Steuben (outside Corning City), Schuyler, Chemung (North) & Tioga (North) Counties",96094,1,0.8371
36,2500,2500,NY,Cattaraugus & Allegany Counties,Cattaraugus & Allegany Counties,123464,1,0.9997
36,2500,2600,NY,Cattaraugus & Allegany Counties,Chautauqua County,4,0,0
36,2600,2500,NY,Chautauqua County,Cattaraugus & Allegany Counties,34,0.0003,0.0003
36,2600,2600,NY,Chautauqua County,Chautauqua County,127653,0.9997,1
36,2701,2701,NY,Sullivan & Ulster (West) Counties,Sullivan & Ulster (West) Counties,112760,1,1
36,2702,2702,NY,Ulster County (East),Ulster County (East),147688,0.9998,1
36,2702,2902,NY,Ulster County (East),Orange County (Northwest),27,0.0002,0.0002
36,2801,2803,NY,Dutchess County (North & East),Dutchess County (North & East),113956,0.9269,0.9883
36,2801,2804,NY,Dutchess County (North & East),Dutchess County (Southwest)--Fishkill & Wappinger town,684,0.0056,0.0048
36,2801,2805,NY,Dutchess County (North & East),Putnam County & Southern Dutchess County,8305,0.0676,0.0618
36,2802,2803,NY,Dutchess County (Southwest),Dutchess County (North & East),1347,0.0078,0.0117
36,2802,2804,NY,Dutchess County (Southwest),Dutchess County (Southwest)--Fishkill & Wappinger town,142944,0.8264,0.9949
36,2802,2805,NY,Dutchess County (Southwest),Putnam County & Southern Dutchess County,28675,0.1658,0.2134
36,2901,2901,NY,Orange County (Northeast)--Greater Newburgh City,Orange County (Northeast)--Greater Newburgh City,124926,1,1
36,2902,2902,NY,Orange County (Northwest),Orange County (Northwest),129612,1,0.9998
36,2903,2903,NY,Orange County (Southeast),Orange County (Southeast),146713,0.9999,0.9965
36,2903,3001,NY,Orange County (Southeast),Rockland County (North)--New City & Congers,17,0.0001,0.0002
36,3001,3001,NY,Rockland County (North)--New City & Congers,Rockland County (North)--New City & Congers,105025,0.9846,0.9935
36,3001,3003,NY,Rockland County (North)--New City & Congers,"Rockland County (West)--Spring Valley, Suffern Villages & Monsey",1646,0.0154,0.0134
36,3002,306,NY,"Rockland County (South)--Orangetown, Clarkstown (South) & Ramapo (Southeast) Towns",3600306,38,0.0003,0.0432
36,3002,3001,NY,"Rockland County (South)--Orangetown, Clarkstown (South) & Ramapo (Southeast) Towns",Rockland County (North)--New City & Congers,35,0.0003,0.0003
36,3002,3002,NY,"Rockland County (South)--Orangetown, Clarkstown (South) & Ramapo (Southeast) Towns","Rockland County (South)--Orangetown, Clarkstown (South) & Ramapo (Southeast) Towns",108563,0.9951,0.9982
36,3002,3003,NY,"Rockland County (South)--Orangetown, Clarkstown (South) & Ramapo (Southeast) Towns","Rockland County (West)--Spring Valley, Suffern Villages & Monsey",457,0.0042,0.0037
36,3003,306,NY,"Rockland County (West)--Spring Valley, Suffern Villages & Monsey",3600306,842,0.0069,0.9568
36,3003,2903,NY,"Rockland County (West)--Spring Valley, Suffern Villages & Monsey",Orange County (Southeast),475,0.0039,0.0032
36,3003,3001,NY,"Rockland County (West)--Spring Valley, Suffern Villages & Monsey",Rockland County (North)--New City & Congers,631,0.0051,0.006
36,3003,3002,NY,"Rockland County (West)--Spring Valley, Suffern Villages & Monsey","Rockland County (South)--Orangetown, Clarkstown (South) & Ramapo (Southeast) Towns",198,0.0016,0.0018
36,3003,3003,NY,"Rockland County (West)--Spring Valley, Suffern Villages & Monsey","Rockland County (West)--Spring Valley, Suffern Villages & Monsey",120419,0.9825,0.9828
36,3101,2804,NY,Putnam County,Dutchess County (Southwest)--Fishkill & Wappinger town,46,0.0005,0.0003
36,3101,2805,NY,Putnam County,Putnam County & Southern Dutchess County,97420,0.9592,0.7249
36,3101,3103,NY,Putnam County,Westchester County (Northeast),4098,0.0403,0.0293
36,3102,3102,NY,Westchester County (Northwest),Westchester County (Northwest),151859,0.9972,0.996
36,3102,3103,NY,Westchester County (Northwest),Westchester County (Northeast),3,0,0
36,3102,3111,NY,Westchester County (Northwest),Westchester County (Central),422,0.0028,0.0037
36,3103,3102,NY,Westchester County (Northeast),Westchester County (Northwest),614,0.0045,0.004
36,3103,3103,NY,Westchester County (Northeast),Westchester County (Northeast),135788,0.9955,0.9707
36,3104,3110,NY,Westchester County (Southeast),Westchester County (Southeast)--White Plains & Rye City,87396,0.69,0.5982
36,3104,3114,NY,Westchester County (Southeast),Westchester County (South Central West)--New Rochelle City,39263,0.31,0.329
36,3105,3110,NY,Westchester County (Central)--White Plains City,Westchester County (Southeast)--White Plains & Rye City,58713,0.3419,0.4018
36,3105,3111,NY,Westchester County (Central)--White Plains City,Westchester County (Central),113018,0.6581,0.9944
36,3105,3113,NY,Westchester County (Central)--White Plains City,Westchester County (South Central East)--Mount Vernon City,6,0,0
36,3106,3111,NY,Westchester County (Southwest)--Yonkers City,Westchester County (Central),50,0.0002,0.0004
36,3106,3112,NY,Westchester County (Southwest)--Yonkers City,Westchester County (Southwest)--Yonkers City,210293,0.9997,0.994
36,3106,3113,NY,Westchester County (Southwest)--Yonkers City,Westchester County (South Central East)--Mount Vernon City,11,0.0001,0.0001
36,3107,3111,NY,Westchester County (South Central)--New Rochelle & Mount Vernon Cities,Westchester County (Central),160,0.0008,0.0014
36,3107,3112,NY,Westchester County (South Central)--New Rochelle & Mount Vernon Cities,Westchester County (Southwest)--Yonkers City,1276,0.0063,0.006
36,3107,3113,NY,Westchester County (South Central)--New Rochelle & Mount Vernon Cities,Westchester County (South Central East)--Mount Vernon City,121595,0.5981,0.9999
36,3107,3114,NY,Westchester County (South Central)--New Rochelle & Mount Vernon Cities,Westchester County (South Central West)--New Rochelle City,80094,0.394,0.671
36,3107,4212,NY,Westchester County (South Central)--New Rochelle & Mount Vernon Cities,"NYC-Bronx Community District 12--Wakefield, Williamsbridge, & Eastchester",176,0.0009,0.0011
36,3201,3201,NY,Nassau County (Northwest)--North Hempstead Town (North),Nassau County (Northwest)--North Hempstead Town (North),117190,0.9986,0.9919
36,3201,3202,NY,Nassau County (Northwest)--North Hempstead Town (North),Nassau County (Northeast)--Oyster Bay Town (North) & Glen Cove City,7,0.0001,0.0001
36,3201,3204,NY,Nassau County (Northwest)--North Hempstead Town (North),Nassau County (West Central)--North Hempstead Town (South),162,0.0014,0.0014
36,3202,3202,NY,Nassau County (Northeast)--Oyster Bay Town (North) & Glen Cove City,Nassau County (Northeast)--Oyster Bay Town (North) & Glen Cove City,114900,1,0.9992
36,3203,3203,NY,Nassau County (East Central)--Oyster Bay Town (Central),Nassau County (East Central)--Oyster Bay Town (Central),106221,0.9911,1
36,3203,3302,NY,Nassau County (East Central)--Oyster Bay Town (Central),Suffolk County (Northwest)--Huntington Town (South),4,0,0
36,3203,3313,NY,Nassau County (East Central)--Oyster Bay Town (Central),Suffolk County (West Central)--Babylon Town (Northwest),955,0.0089,0.0081
36,3204,3201,NY,Nassau County (West Central)--North Hempstead Town (South),Nassau County (Northwest)--North Hempstead Town (North),138,0.0012,0.0012
36,3204,3204,NY,Nassau County (West Central)--North Hempstead Town (South),Nassau County (West Central)--North Hempstead Town (South),118018,0.9983,0.9877
36,3204,3205,NY,Nassau County (West Central)--North Hempstead Town (South),Nassau County (West Central)--Hempstead Town (Northwest),60,0.0005,0.0005
36,3205,3204,NY,Nassau County (West Central)--Hempstead Town (Northwest),Nassau County (West Central)--North Hempstead Town (South),398,0.0034,0.0033
36,3205,3205,NY,Nassau County (West Central)--Hempstead Town (Northwest),Nassau County (West Central)--Hempstead Town (Northwest),117269,0.991,0.9882
36,3205,3206,NY,Nassau County (West Central)--Hempstead Town (Northwest),Nassau County (Central)--Hempstead Town (North Central)--Meadowbrook Corridor,670,0.0057,0.0043
36,3206,3205,NY,Nassau County (Central)--Hempstead Town (North Central)--Meadowbrook Corridor,Nassau County (West Central)--Hempstead Town (Northwest),160,0.001,0.0013
36,3206,3206,NY,Nassau County (Central)--Hempstead Town (North Central)--Meadowbrook Corridor,Nassau County (Central)--Hempstead Town (North Central)--Meadowbrook Corridor,153510,0.9988,0.9957
36,3206,3210,NY,Nassau County (Central)--Hempstead Town (North Central)--Meadowbrook Corridor,Nassau County (South Central)--Hempstead Town (Southeast),26,0.0002,0.0002
36,3207,3207,NY,Nassau County (Central)--Hempstead Town (Northeast),Nassau County (Central)--Hempstead Town (Northeast),114103,1,1
36,3208,3208,NY,Nassau County (Southeast)--Oyster Bay Town (South),Nassau County (Southeast)--Oyster Bay Town (South),108486,0.9787,1
36,3208,3312,NY,Nassau County (Southeast)--Oyster Bay Town (South),Suffolk County (Southwest)--Babylon Town (Southeast),142,0.0013,0.0014
36,3208,3313,NY,Nassau County (Southeast)--Oyster Bay Town (South),Suffolk County (West Central)--Babylon Town (Northwest),2218,0.02,0.0189
36,3209,3209,NY,Nassau County (Central)--Hempstead Town (East Central),Nassau County (Central)--Hempstead Town (East Central),105022,1,1
36,3210,3210,NY,Nassau County (South Central)--Hempstead Town (Southeast),Nassau County (South Central)--Hempstead Town (Southeast),109201,1,0.9998
36,3211,3211,NY,Nassau County (West Central)--Hempstead Town (West Central),Nassau County (West Central)--Hempstead Town (West Central),115026,0.9997,1
36,3211,4413,NY,Nassau County (West Central)--Hempstead Town (West Central),"NYC-Queens Community District 13--Queens Village, Bellerose, & Rosedale",30,0.0003,0.0002
36,3212,3212,NY,Nassau County (Southwest)--Hempstead Town (Southwest) & Long Beach City,Nassau County (Southwest)--Hempstead Town (Southwest) & Long Beach City,112063,0.9952,0.9987
36,3212,4413,NY,Nassau County (Southwest)--Hempstead Town (Southwest) & Long Beach City,"NYC-Queens Community District 13--Queens Village, Bellerose, & Rosedale",537,0.0048,0.0027
36,3301,3301,NY,Suffolk County (Northwest)--Huntington Town (North),Suffolk County (Northwest)--Huntington Town (North),101400,0.9805,1
36,3301,3302,NY,Suffolk County (Northwest)--Huntington Town (North),Suffolk County (Northwest)--Huntington Town (South),2021,0.0195,0.0197
36,3302,3202,NY,Suffolk County (Northwest)--Huntington Town (South),Nassau County (Northeast)--Oyster Bay Town (North) & Glen Cove City,83,0.0008,0.0007
36,3302,3302,NY,Suffolk County (Northwest)--Huntington Town (South),Suffolk County (Northwest)--Huntington Town (South),100702,0.9992,0.9803
36,3303,3303,NY,Suffolk County (Northwest)--Smithtown Town,Suffolk County (Northwest)--Smithtown Town,116296,1,1
36,3304,3304,NY,Suffolk County (North Central)--Brookhaven Town (North),Suffolk County (North Central)--Brookhaven Town (North),118241,1,0.9976
36,3305,3305,NY,Suffolk County (East),Suffolk County (East),161032,0.9989,0.9984
36,3305,3306,NY,Suffolk County (East),Suffolk County (South Central)--Brookhaven Town (South),176,0.0011,0.0013
36,3306,3305,NY,Suffolk County (South Central)--Brookhaven Town (South),Suffolk County (East),252,0.0019,0.0016
36,3306,3306,NY,Suffolk County (South Central)--Brookhaven Town (South),Suffolk County (South Central)--Brookhaven Town (South),132823,0.9981,0.9985
36,3307,3304,NY,Suffolk County (Central)--Brookhaven Town (Central),Suffolk County (North Central)--Brookhaven Town (North),214,0.0017,0.0018
36,3307,3306,NY,Suffolk County (Central)--Brookhaven Town (Central),Suffolk County (South Central)--Brookhaven Town (South),29,0.0002,0.0002
36,3307,3307,NY,Suffolk County (Central)--Brookhaven Town (Central),Suffolk County (Central)--Brookhaven Town (Central),125701,0.9972,1
36,3307,3308,NY,Suffolk County (Central)--Brookhaven Town (Central),Suffolk County (Central)--Brookhaven Town (West Central),106,0.0008,0.001
36,3308,3304,NY,Suffolk County (Central)--Brookhaven Town (West Central),Suffolk County (North Central)--Brookhaven Town (North),73,0.0007,0.0006
36,3308,3308,NY,Suffolk County (Central)--Brookhaven Town (West Central),Suffolk County (Central)--Brookhaven Town (West Central),108689,0.9993,0.999
36,3309,3309,NY,Suffolk County (Central)--Islip Town (East),Suffolk County (Central)--Islip Town (East),98926,1,0.9652
36,3310,3309,NY,Suffolk County (Central)--Islip Town (Northwest),Suffolk County (Central)--Islip Town (East),3567,0.0265,0.0348
36,3310,3310,NY,Suffolk County (Central)--Islip Town (Northwest),Suffolk County (Central)--Islip Town (Northwest),130712,0.9724,1
36,3310,3311,NY,Suffolk County (Central)--Islip Town (Northwest),Suffolk County (Southwest)--Islip Town (South),147,0.0011,0.0014
36,3311,3311,NY,Suffolk County (Southwest)--Islip Town (South),Suffolk County (Southwest)--Islip Town (South),106586,1,0.9986
36,3312,3312,NY,Suffolk County (Southwest)--Babylon Town (Southeast),Suffolk County (Southwest)--Babylon Town (Southeast),100815,0.999,0.9981
36,3312,3313,NY,Suffolk County (Southwest)--Babylon Town (Southeast),Suffolk County (West Central)--Babylon Town (Northwest),96,0.001,0.0008
36,3313,3312,NY,Suffolk County (West Central)--Babylon Town (Northwest),Suffolk County (Southwest)--Babylon Town (Southeast),49,0.0004,0.0005
36,3313,3313,NY,Suffolk County (West Central)--Babylon Town (Northwest),Suffolk County (West Central)--Babylon Town (Northwest),113948,0.9996,0.9721
36,3701,4207,NY,"NYC-Bronx Community District 8--Riverdale, Fieldston & Kingsbridge","NYC-Bronx Community District 7--Fordham, Bedford Park, & Norwood",14544,0.1279,0.1026
36,3701,4208,NY,"NYC-Bronx Community District 8--Riverdale, Fieldston & Kingsbridge","NYC-Bronx Community District 8--Riverdale, Kingsbridge, & Marble Hill",99156,0.8721,0.9819
36,3702,4208,NY,"NYC-Bronx Community District 12--Wakefield, Williamsbridge & Woodlawn","NYC-Bronx Community District 8--Riverdale, Kingsbridge, & Marble Hill",122,0.0008,0.0012
36,3702,4212,NY,"NYC-Bronx Community District 12--Wakefield, Williamsbridge & Woodlawn","NYC-Bronx Community District 12--Wakefield, Williamsbridge, & Eastchester",148421,0.9992,0.9234
36,3703,4210,NY,"NYC-Bronx Community District 10--Co-op City, Pelham Bay & Schuylerville",NYC-Bronx Community District 10--Co-op City & Throgs Neck,114975,0.9285,0.8687
36,3703,4212,NY,"NYC-Bronx Community District 10--Co-op City, Pelham Bay & Schuylerville","NYC-Bronx Community District 12--Wakefield, Williamsbridge, & Eastchester",8852,0.0715,0.0551
36,3704,4210,NY,"NYC-Bronx Community District 11--Pelham Parkway, Morris Park & Laconia",NYC-Bronx Community District 10--Co-op City & Throgs Neck,5235,0.0402,0.0396
36,3704,4211,NY,"NYC-Bronx Community District 11--Pelham Parkway, Morris Park & Laconia",NYC-Bronx Community District 11--Pelham Parkway & Morris Park,121824,0.9346,1
36,3704,4212,NY,"NYC-Bronx Community District 11--Pelham Parkway, Morris Park & Laconia","NYC-Bronx Community District 12--Wakefield, Williamsbridge, & Eastchester",3292,0.0253,0.0205
36,3705,4263,NY,"NYC-Bronx Community District 3 & 6--Belmont, Crotona Park East & East Tremont","NYC-Bronx Community Districts 3 & 6--Morrisania, Tremont, Belmont, & West Farms",178035,1,0.9861
